Intern L1;Intern L2;Intern ID;Ensiffrig SNI;Tvåsiffrig SNI;Tresiffrig SNI;Fyrsiffrig SNI;Femsiffrig SNI
4. Energi och vatten;4.1 Övrig energi och vatten;16;"E Vattenförsörjning; avloppsrening, avfallshantering och sanering";"38. Avfallshantering; återvinning";38.2 Behandling och bortskaffande av avfall;38.22 Behandling och bortskaffande av farligt avfall;38.220 Behandling och bortskaffande av farligt avfall
4. Energi och vatten;4.1 Övrig energi och vatten;16;"E Vattenförsörjning; avloppsrening, avfallshantering och sanering";"38. Avfallshantering; återvinning";38.3 Återvinning;38.31 Demontering av uttjänta fordon och maskiner;38.311 Demontering av uttjänta fordon
4. Energi och vatten;4.1 Övrig energi och vatten;16;"E Vattenförsörjning; avloppsrening, avfallshantering och sanering";"38. Avfallshantering; återvinning";38.3 Återvinning;38.31 Demontering av uttjänta fordon och maskiner;38.312 Demontering av elektrisk och elektronisk utrustning
4. Energi och vatten;4.1 Övrig energi och vatten;16;"E Vattenförsörjning; avloppsrening, avfallshantering och sanering";"38. Avfallshantering; återvinning";38.3 Återvinning;38.31 Demontering av uttjänta fordon och maskiner;38.319 Demontering av övrig kasserad utrustning
4. Energi och vatten;4.1 Övrig energi och vatten;16;"E Vattenförsörjning; avloppsrening, avfallshantering och sanering";"38. Avfallshantering; återvinning";38.3 Återvinning;38.32 Återvinning av källsorterat material;38.320 Återvinning av källsorterat material
4. Energi och vatten;4.1 Övrig energi och vatten;16;"E Vattenförsörjning; avloppsrening, avfallshantering och sanering";39. Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning;39.0 Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning;39.00 Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning;39.000 Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;41. Byggande av hus;41.1 Utformning av byggprojekt;41.10 Utformning av byggprojekt;41.100 Utformning av byggprojekt
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;41. Byggande av hus;41.2 Byggande av bostadshus och andra byggnader;41.20 Byggande av bostadshus och andra byggnader;41.200 Byggande av bostadshus och andra byggnader
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;42. Anläggningsarbeten;42.1 Anläggning av vägar och järnvägar;42.11 Anläggning av vägar och motorvägar;42.110 Anläggning av vägar och motorvägar
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;42. Anläggningsarbeten;42.1 Anläggning av vägar och järnvägar;42.12 Anläggning av järnvägar och tunnelbanor;42.120 Anläggning av järnvägar och tunnelbanor
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;42. Anläggningsarbeten;42.1 Anläggning av vägar och järnvägar;42.13 Anläggning av broar och tunnlar;42.130 Anläggning av broar och tunnlar
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;42. Anläggningsarbeten;42.2 Allmännyttiga anläggningsarbeten;42.21 Allmännyttiga anläggningsarbeten för värme, vatten och avlopp;42.210 Allmännyttiga anläggningsarbeten för värme, vatten och avlopp
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;42. Anläggningsarbeten;42.2 Allmännyttiga anläggningsarbeten;42.22 Anläggningsarbeten för el och telekommunikation;42.220 Anläggningsarbeten för el och telekommunikation
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;42. Anläggningsarbeten;42.9 Andra anläggningsarbeten;42.91 Vattenbyggnad;42.910 Vattenbyggnad
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;42. Anläggningsarbeten;42.9 Andra anläggningsarbeten;42.99 Övriga anläggningsarbeten;42.990 Övriga anläggningsarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.1 Rivning av hus samt mark- och grundarbeten;43.11 Rivning av hus och byggnader;43.110 Rivning av hus och byggnader
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.1 Rivning av hus samt mark- och grundarbeten;43.12 Mark- och grundarbeten;43.120 Mark- och grundarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.1 Rivning av hus samt mark- och grundarbeten;43.13 Markundersökning;43.130 Markundersökning
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.2 Elinstallationer, VVS-arbeten och andra bygginstallationer;43.21 Elinstallationer;43.210 Elinstallationer
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.2 Elinstallationer, VVS-arbeten och andra bygginstallationer;43.22 VVS-arbeten;43.221 Värme- och sanitetsarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.2 Elinstallationer, VVS-arbeten och andra bygginstallationer;43.22 VVS-arbeten;43.222 Ventilationsarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.2 Elinstallationer, VVS-arbeten och andra bygginstallationer;43.22 VVS-arbeten;43.223 Kyl- och frysinstallationsarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.2 Elinstallationer, VVS-arbeten och andra bygginstallationer;43.22 VVS-arbeten;43.229 Övriga VVS-arbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.2 Elinstallationer, VVS-arbeten och andra bygginstallationer;43.29 Andra bygginstallationer;43.290 Andra bygginstallationer
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.3 Slutbehandling av byggnader;43.31 Puts-, fasad- och stuckatörsarbeten;43.310 Puts-, fasad- och stuckatörsarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.3 Slutbehandling av byggnader;43.32 Byggnadssnickeriarbeten;43.320 Byggnadssnickeriarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.3 Slutbehandling av byggnader;43.33 Golv- och väggbeläggningsarbeten;43.330 Golv- och väggbeläggningsarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.3 Slutbehandling av byggnader;43.34 Måleri- och glasmästeriarbeten;43.341 Måleriarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.3 Slutbehandling av byggnader;43.34 Måleri- och glasmästeriarbeten;43.342 Glasmästeriarbeten
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.3 Slutbehandling av byggnader;43.39 Annan slutbehandling av byggnader;43.390 Annan slutbehandling av byggnader
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.9 Annan specialiserad bygg- och anläggningsverksamhet;43.91 Takarbeten;43.911 Takarbeten av plåt
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.9 Annan specialiserad bygg- och anläggningsverksamhet;43.91 Takarbeten;43.912 Takarbeten av andra material än plåt
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.9 Annan specialiserad bygg- och anläggningsverksamhet;43.99 Övrig specialiserad bygg- och anläggningsverksamhet;43.991 Uthyrning av bygg- och anläggningsmaskiner med förare
5. Byggverksamhet;5.1 Övrig byggverksamhet;17;F Byggverksamhet;43. Specialiserad bygg- och anläggningsverksamhet;43.9 Annan specialiserad bygg- och anläggningsverksamhet;43.99 Övrig specialiserad bygg- och anläggningsverksamhet;43.999 Diverse övrig specialiserad bygg- och anläggningsverksamhet
7. Detaljhandel;7.7 Fordons- och cykelbutik;26;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.1 Handel med motorfordon utom motorcyklar;45.11 Handel med personbilar och lätta motorfordon;45.110 Handel med personbilar och lätta motorfordon
7. Detaljhandel;7.7 Fordons- och cykelbutik;26;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.1 Handel med motorfordon utom motorcyklar;45.19 Handel med andra motorfordon utom motorcyklar;45.191 Handel med lastbilar, bussar och specialfordon
7. Detaljhandel;7.7 Fordons- och cykelbutik;26;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.1 Handel med motorfordon utom motorcyklar;45.19 Handel med andra motorfordon utom motorcyklar;45.192 Handel med husvagnar, husbilar, släpfordon och påhängsvagnar
3. Tillverkning;3.6 Reparation;12;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.2 Underhåll och reparation av motorfordon utom motorcyklar;45.20 Underhåll och reparation av motorfordon utom motorcyklar;45.201 Allmän service och reparation av motorfordon utom motorcyklar
3. Tillverkning;3.6 Reparation;12;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.2 Underhåll och reparation av motorfordon utom motorcyklar;45.20 Underhåll och reparation av motorfordon utom motorcyklar;45.202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar
3. Tillverkning;3.6 Reparation;12;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.2 Underhåll och reparation av motorfordon utom motorcyklar;45.20 Underhåll och reparation av motorfordon utom motorcyklar;45.203 Installationer och reparationer av elsystem till motorfordon utom motorcyklar
3. Tillverkning;3.6 Reparation;12;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.2 Underhåll och reparation av motorfordon utom motorcyklar;45.20 Underhåll och reparation av motorfordon utom motorcyklar;45.204 Däckservice
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.3 Handel med reservdelar och tillbehör till motorfordon utom motorcyklar;45.31 Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar;45.310 Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar
3. Tillverkning;3.6 Reparation;12;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.3 Handel med reservdelar och tillbehör till motorfordon utom motorcyklar;45.32 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar;45.320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar
3. Tillverkning;3.6 Reparation;12;"G Handel; reparation av motorfordon och motorcyklar";45. Handel samt reparation av motorfordon och motorcyklar;45.4 Handel med och service av motorcyklar inklusive reservdelar och tillbehör;45.40 Handel med och service av motorcyklar inklusive reservdelar och tillbehör;45.400 Handel med och service av motorcyklar inklusive reservdelar och tillbehör
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.11 Provisionshandel med jordbruksråvaror, levande djur, textilråvaror och textilhalvfabrikat;46.110 Provisionshandel med jordbruksråvaror, levande djur, textilråvaror och textilhalvfabrikat
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.12 Provisionshandel med bränsle, malm, metaller och industrikemikalier;46.120 Provisionshandel med bränsle, malm, metaller och industrikemikalier
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.13 Provisionshandel med virke och byggmaterial;46.130 Provisionshandel med virke och byggmaterial
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.14 Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg;46.141 Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg utom kontorsutrustning och datorer
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.14 Provisionshandel med maskiner, industriell utrustning, fartyg och luftfartyg;46.142 Provisionshandel med kontorsutrustning och datorer
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.15 Provisionshandel med möbler, hushålls- och järnhandelsvaror;46.150 Provisionshandel med möbler, hushålls- och järnhandelsvaror
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.16 Provisionshandel med textilier, kläder, skodon och lädervaror;46.160 Provisionshandel med textilier, kläder, skodon och lädervaror
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.17 Provisionshandel med livsmedel, drycker och tobak;46.170 Provisionshandel med livsmedel, drycker och tobak
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.18 Provisionshandel med annat specialsortiment;46.180 Provisionshandel med annat specialsortiment
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.1 Provisionshandel utom med motorfordon;46.19 Provisionshandel med blandat sortiment;46.190 Provisionshandel med blandat sortiment
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.2 Partihandel med jordbruksråvaror och levande djur;46.21 Partihandel med spannmål, råtobak, utsäde och djurfoder;46.210 Partihandel med spannmål, råtobak, utsäde och djurfoder
6. Grossist;6.2 Övrig grossist;19;"G Handel; reparation av motorfordon och motorcyklar";46. Parti- och provisionshandel utom med motorfordon;46.2 Partihandel med jordbruksråvaror och levande djur;46.22 Partihandel med blommor och växter;46.220 Partihandel med blommor och växter
